implementation,name,batch,run,nodes,tasks_per_node,tasks,cpus,entries,total_ram,ram_per_task,reading_the_input,dividing_the_input_into_buckets,sending_to_workers,writing_to_disk,receiving_from_workers,fetching_time_from_workers,receiving_on_worker,sorting_on_worker,sending_to_manager,duration
mpi-multi,sort64K.data,487,0,8,1,8,32,65536,8008,1001,0.002638756,0.035632081,0.076837497,0.001906569,0.00562195,0.000020811,0.101633,0.000122,0.01004,0.088700403
mpi-multi,sort64K.data,487,1,8,1,8,32,65536,8008,1001,0.003119779,0.035360357,0.281649609,0.000806378,0.004298068,0.000014191,0.083432,0.000201,0.007151,0.188863595
mpi-multi,sort64K.data,487,2,8,1,8,32,65536,8008,1001,0.002264951,0.035479043,0.309235793,0.000458458,0.00866984,0.00001346,0.07207,0.000146,0.011192,0.205422859
mpi-multi,sort64K.data,487,3,8,1,8,32,65536,8008,1001,0.002282391,0.035570897,0.064689598,0.000670636,0.005898216,0.00001434,0.071552,0.000134,0.008966,0.081551156
mpi-multi,sort4M.data,526,0,8,8,64,256,4194304,64832,1013,0.054072202,0.081720984,0.500906861,0.026102391,0.112922961,0.000053823,0.820277,0.000121,0.148424,0.846369201
mpi-multi,sort4M.data,526,1,8,8,64,256,4194304,64832,1013,0.069351744,0.08128077,0.46722221,0.018360903,0.130482972,0.000048692,0.53033,0.000166,0.156816,0.81707373
mpi-multi,sort4M.data,526,2,8,8,64,256,4194304,64832,1013,0.053639325,0.081096705,0.501578691,0.026573406,0.114323451,0.000054002,0.535038,0.00012,0.149295,0.827640382
mpi-multi,sort4M.data,526,3,8,8,64,256,4194304,64832,1013,0.053360299,0.081772108,0.495305658,0.026737347,0.113692927,0.000049113,0.533757,0.000113,0.148047,0.823750961
mpi-multi,sort64K.data,488,0,8,2,16,64,65536,16000,1000,0.001569247,0.037472121,0.249473969,0.002422243,0.005684838,0.000015841,0.091151,0.000224,0.010184,0.17651681
mpi-multi,sort64K.data,488,1,8,2,16,64,65536,16000,1000,0.002419957,0.037153459,0.277836148,0.003081509,0.005277189,0.000022471,0.082349,0.000159,0.010462,0.19083603
mpi-multi,sort64K.data,488,2,8,2,16,64,65536,16000,1000,0.001731623,0.03552199,0.332996531,0.002609493,0.004835875,0.00001459,0.081367,0.000196,0.009373,0.215181694
mpi-multi,sort64K.data,488,3,8,2,16,64,65536,16000,1000,0.001840097,0.03692356,0.340196604,0.003113341,0.004285869,0.00001892,0.09054,0.000207,0.009839,0.221244184
mpi-multi,sort4M.data,527,0,8,16,128,512,4194304,128768,1006,0.060980083,0.076757824,0.521017886,0.026949629,0.21753244,0.000095673,0.877577,0.000098,0.234351,1.045260425
mpi-multi,sort4M.data,527,1,8,16,128,512,4194304,128768,1006,0.07925947,0.075650208,0.491885533,0.017132578,0.232534502,0.000093683,0.641669,0.00009,0.242172,1.017183184
mpi-multi,sort4M.data,527,2,8,16,128,512,4194304,128768,1006,0.061388903,0.075248133,0.489012108,0.016762793,0.324541404,0.000092792,0.63124,0.000096,0.335334,1.10383669
mpi-multi,sort4M.data,527,3,8,16,128,512,4194304,128768,1006,0.061472082,0.075594846,0.530912497,0.022642865,0.218887847,0.000078182,0.636045,0.000105,0.230186,1.020213594
mpi-single,sort256M.data,123,0,1,2,2,2,268435456,109374,54687,3.687610922,5.974500452,59.865573389,12.601288686,15.989945041,0.000060172,34.704304,48.457473,24.902438,98.123727508
mpi-single,sort256M.data,123,1,1,2,2,2,268435456,109374,54687,4.776463883,5.981796629,62.33248826,13.479066819,16.801475554,0.000079413,23.346672,49.744292,25.395594,103.375657873
mpi-single,sort256M.data,123,2,1,2,2,2,268435456,109374,54687,3.614149054,5.778560942,64.185863682,13.643773581,16.884596907,0.000055532,21.829033,51.749826,27.415464,104.112597304
mpi-single,sort256M.data,123,3,1,2,2,2,268435456,109374,54687,3.5884801360000003,6.134005282,71.134069338,12.801461991,20.236679156,0.000083824,24.176386,56.680587,30.520533,113.90136519
mpi-single,sort16M.data,254,0,2,128,256,256,16777216,259328,1013,0.201546034,0.307880741,0.77739697,1.318042478,0.383439982,0.000191488,1.814775,0.016855,0.439977,2.993181905
mpi-single,sort16M.data,254,1,2,128,256,256,16777216,259328,1013,0.286135637,0.323486411,0.758571426,1.31671578,0.352970328,0.000176467,1.350003,0.016045,0.398117,3.047259628
mpi-single,sort16M.data,254,2,2,128,256,256,16777216,259328,1013,0.204335473,0.317078504,0.749786062,1.312029154,0.389462179,0.00022018,1.254354,0.016656,0.445939,2.978722872
mpi-single,sort16M.data,254,3,2,128,256,256,16777216,259328,1013,0.203571645,0.321964212,0.732605356,0.750234413,0.392516159,0.000165067,1.240917,0.016856,0.485374,2.4101417
mpi-multi,sort64K.data,489,0,8,4,32,128,65536,32000,1000,0.002077898,0.037655002,0.332642421,0.002160833,0.005089924,0.000025941,0.120668,0.000235,0.009376,0.21739721
mpi-multi,sort64K.data,489,1,8,4,32,128,65536,32000,1000,0.002796363,0.037841758,0.347307915,0.003478855,0.004104174,0.000037851,0.111562,0.00019,0.009539,0.226294623
mpi-multi,sort64K.data,489,2,8,4,32,128,65536,32000,1000,0.002360179,0.037385713,0.322033541,0.00303379,0.003789922,0.000024321,0.111103,0.000193,0.00837,0.211505186
mpi-multi,sort64K.data,489,3,8,4,32,128,65536,32000,1000,0.002427681,0.037535768,0.402194115,0.002993333,0.004791356,0.000034822,0.110397,0.000219,0.01047,0.254306428
mpi-multi,sort256K.data,204,0,2,32,64,256,262144,64000,1000,0.005315903,0.032666448,0.415093213,0.001496709,0.0137,0.000071662,0.260463,0.000122,0.017468,0.266704706
mpi-multi,sort256K.data,204,1,2,32,64,256,262144,64000,1000,0.005808043,0.032339365,0.407077547,0.001743166,0.013287508,0.000035112,0.111003,0.000163,0.016891,0.262128951
mpi-multi,sort256K.data,204,2,2,32,64,256,262144,64000,1000,0.005058523,0.032065433,0.317657982,0.001925867,0.012793854,0.000044172,0.110293,0.000138,0.016758,0.215887265
mpi-multi,sort256K.data,204,3,2,32,64,256,262144,64000,1000,0.005050613,0.032257543,0.417795027,0.001521851,0.014096717,0.000035662,0.110718,0.000132,0.017533,0.2676057
mpi-multi,sort16M.data,395,0,4,1,4,16,16777216,8472,2118,0.013933875,0.736138983,1.23591918,0.440345601,0.288319719,0.000118102,1.881039,0.883269,1.037934,3.0612532630000002
mpi-multi,sort16M.data,395,1,4,1,4,16,16777216,8472,2118,1.162992204,0.878761878,1.546094068,0.446507864,0.290293237,0.000035924,2.542805,0.937819,1.036395,4.568748917
mpi-multi,sort16M.data,395,2,4,1,4,16,16777216,8472,2118,1.1592017860000001,0.916605523,1.765323638,0.381945903,0.288099887,0.000033253,2.808538,0.912733,0.963887,4.750041847
mpi-multi,sort16M.data,395,3,4,1,4,16,16777216,8472,2118,1.08599263,1.028747436,1.478101505,0.497344013,0.288053466,0.000054904,2.611993,0.888201,1.066943,4.627165293
mpi-single,sort256K.data,205,0,2,1,2,2,262144,2104,1052,0.00512411,0.074657861,0.435441398,0.023443604,0.035470017,0.000035279,0.692838,0.012008,0.044025,0.58313234
mpi-single,sort256K.data,205,1,2,1,2,2,262144,2104,1052,0.006133115,0.065505804,0.438247665,0.024243031,0.033819953,0.000023463,0.498229,0.011856,0.042235,0.578432389
mpi-single,sort256K.data,205,2,2,1,2,2,262144,2104,1052,0.005157732,0.052182824,0.425436881,0.023487489,0.03379176,0.000021941,0.471269,0.01172,0.042378,0.546899654
mpi-single,sort256K.data,205,3,2,1,2,2,262144,2104,1052,0.005116214,0.023441192,0.422218543,0.021633082,0.033881188,0.00002061,0.438827,0.011764,0.04252,0.510209103
mpi-multi,sort64K.data,490,0,8,8,64,256,65536,64000,1000,0.001606862,0.031331747,0.47105664,0.001571984,0.002282046,0.000034981,0.170179,0.000141,0.005203,0.27599428
mpi-multi,sort64K.data,490,1,8,8,64,256,65536,64000,1000,0.002108184,0.032636626,0.445171105,0.001752335,0.002434603,0.000036312,0.150287,0.000122,0.005578,0.265545933
mpi-multi,sort64K.data,490,2,8,8,64,256,65536,64000,1000,0.001679315,0.031369709,0.469246379,0.001936996,0.002325257,0.000045652,0.150177,0.00014,0.005615,0.275921726
mpi-multi,sort64K.data,490,3,8,8,64,256,65536,64000,1000,0.001838342,0.032122252,0.470089706,0.00185869,0.002344118,0.000034402,0.150172,0.000144,0.005504,0.276550035
mpi-single,sort16K.data,184,0,2,128,256,256,16384,256000,1000,0.000168487,0.03113583,0.265036839,0.00274781,0.007489578,0.000113624,0.227602,0.000003,0.002023,0.308170121
mpi-single,sort16K.data,184,1,2,128,256,256,16384,256000,1000,0.000323084,0.032120402,0.286319898,0.00280095,0.006839392,0.000098864,0.241266,0.000003,0.002571,0.33108647
mpi-single,sort16K.data,184,2,2,128,256,256,16384,256000,1000,0.000224109,0.031336318,0.262121135,0.002715556,0.007198667,0.000113995,0.221531,0.000003,0.002239,0.309509498
mpi-single,sort16K.data,184,3,2,128,256,256,16384,256000,1000,0.00021016,0.031972761,0.25726815,0.002566504,0.007742564,0.000110845,0.221642,0.000003,0.002423,0.302641256
mpi-multi,sort16M.data,396,0,4,2,8,32,16777216,11832,1479,0.246967936,0.251458808,0.896859039,0.350562926,0.211611387,0.000034321,1.6660819999999998,0.361418,0.632252,1.999254801
mpi-multi,sort16M.data,396,1,4,2,8,32,16777216,11832,1479,3.21937206,0.392638806,0.833040095,0.563006349,0.210402162,0.000042591,3.892596,0.41274,0.877597,5.221722548
mpi-multi,sort16M.data,396,2,4,2,8,32,16777216,11832,1479,3.182004305,0.314036963,0.762986339,0.502790134,0.202673135,0.000063872,3.718711,0.424343,0.803561,4.97542203
mpi-multi,sort16M.data,396,3,4,2,8,32,16777216,11832,1479,2.945074925,0.352974465,1.0200415,0.443912122,0.221684751,0.000035531,3.777352,0.417235,0.764856,4.988480359
mpi-single,sort256K.data,206,0,2,2,4,4,262144,4068,1017,0.004131379,0.035218087,0.082614389,0.018804219,0.009045446,0.000022981,0.301856,0.003994,0.015922,0.155832702
mpi-single,sort256K.data,206,1,2,2,4,4,262144,4068,1017,0.005184046,0.035389685,0.114290026,0.01899168,0.008466665,0.00002057,0.14106,0.003994,0.015505,0.188057844
mpi-single,sort256K.data,206,2,2,2,4,4,262144,4068,1017,0.004890695,0.037393414,0.135594514,0.018838355,0.008868061,0.000022021,0.174312,0.003912,0.015487,0.211416214
mpi-single,sort256K.data,206,3,2,2,4,4,262144,4068,1017,0.004087026,0.035177196,0.157191353,0.019039735,0.012385081,0.000028711,0.123601,0.00415,0.019777,0.23381388
mpi-multi,sort16K.data,325,0,4,1,4,16,16384,4004,1001,0.001308877,0.08965931,0.03778024,0.004793994,0.007650728,0.000007395,0.121003,0.001223,0.000636,0.127602179
mpi-multi,sort16K.data,325,1,4,1,4,16,16384,4004,1001,0.001527279,0.090137881,0.035747544,0.004243343,0.006859833,0.000008319,0.11367,0.001612,0.005534,0.125443528
mpi-multi,sort16K.data,325,2,4,1,4,16,16384,4004,1001,0.002049647,0.09015372,0.036493954,0.004721598,0.007387566,0.000008334,0.112293,0.00137,0.006029,0.127371507
mpi-multi,sort16K.data,325,3,4,1,4,16,16384,4004,1001,0.002172121,0.089775707,0.053215016,0.004720762,0.006489715,0.000006727,0.117545,0.000888,0.000609,0.136436017
mpi-multi,sort64K.data,491,0,8,16,128,512,65536,128000,1000,0.00241681,0.040970213,0.700578901,0.003079988,0.133106089,0.000115513,0.300105,0.000203,0.137919,0.536206644
mpi-multi,sort64K.data,491,1,8,16,128,512,65536,128000,1000,0.00272009,0.041753459,0.729507337,0.003354557,0.134931459,0.000112923,0.290103,0.000145,0.139965,0.554181588
mpi-multi,sort64K.data,491,2,8,16,128,512,65536,128000,1000,0.002007247,0.040842828,0.748934149,0.002793215,0.133528507,0.000102963,0.280197,0.000167,0.13777,0.55969622
mpi-multi,sort64K.data,491,3,8,16,128,512,65536,128000,1000,0.001978436,0.041529871,0.736391714,0.002521008,0.13436458,0.000119184,0.290158,0.000191,0.138309,0.554762027
mpi-multi,sort16M.data,397,0,4,4,16,64,16777216,19568,1223,0.265694295,0.243251823,0.666643007,0.201007492,0.285796885,0.000050102,1.572811,0.148493,0.549911,1.669549629
mpi-multi,sort16M.data,397,1,4,4,16,64,16777216,19568,1223,0.395451439,0.246320983,0.725636839,0.799500777,0.283222205,0.000049242,1.110807,0.157728,1.129835,2.453020253
mpi-multi,sort16M.data,397,2,4,4,16,64,16777216,19568,1223,0.214124229,0.361002253,0.901020273,0.485456353,0.295128466,0.000048451,1.212142,0.149425,0.862504,2.281711389
mpi-multi,sort16M.data,397,3,4,4,16,64,16777216,19568,1223,0.217590794,0.349195868,0.59183377,0.41578468,0.299770124,0.000048642,0.981314,0.152964,0.799614,1.9836319
mpi-single,sort256K.data,207,0,2,4,8,8,262144,8056,1007,0.004548614,0.031365816,0.049744154,0.021053513,0.00926525,0.000021471,0.263056,0.001641,0.015204,0.120419947
mpi-single,sort256K.data,207,1,2,4,8,8,262144,8056,1007,0.005765402,0.030647293,0.055597718,0.02126284,0.009641542,0.000022761,0.093942,0.001672,0.015758,0.12750752
mpi-single,sort256K.data,207,2,2,4,8,8,262144,8056,1007,0.004933348,0.030635921,0.057256761,0.021551306,0.009573223,0.000021091,0.093626,0.001677,0.015436,0.128497621
mpi-single,sort256K.data,207,3,2,4,8,8,262144,8056,1007,0.004910677,0.030534588,0.057483468,0.02146847,0.009598007,0.000021941,0.094361,0.001674,0.015704,0.128567884
mpi-multi,sort16K.data,326,0,4,2,8,32,16384,8000,1000,0.001240321,0.021889727,0.045257499,0.004146125,0.006729534,0.000010753,0.053606,0.000574,0.005931,0.060482759
mpi-multi,sort16K.data,326,1,4,2,8,32,16384,8000,1000,0.001353919,0.032521046,0.042765122,0.004161475,0.005666829,0.000010752,0.051646,0.000362,0.005385,0.069377434
mpi-multi,sort16K.data,326,2,4,2,8,32,16384,8000,1000,0.001850526,0.033765217,0.043673674,0.004279037,0.002667971,0.000010557,0.057443,0.000389,0.001845,0.06754739
mpi-multi,sort16K.data,326,3,4,2,8,32,16384,8000,1000,0.001830423,0.033994068,0.04514147,0.00407078,0.006773259,0.000012025,0.062985,0.000592,0.006365,0.074890561
mpi-multi,sort16M.data,398,0,4,8,32,128,16777216,35456,1108,0.270554035,0.251759272,0.646038818,0.175128755,0.324843071,0.000062282,1.685338,0.016997,0.55577,1.684424165
mpi-multi,sort16M.data,398,1,4,8,32,128,16777216,35456,1108,0.36294033,0.245017044,0.703879062,0.14887215,0.318896431,0.000058482,1.2137310000000001,0.015308,0.528948,1.810342473
mpi-multi,sort16M.data,398,2,4,8,32,128,16777216,35456,1108,0.286305602,0.244540574,0.621484711,0.137690712,0.316284598,0.000054362,1.074783,0.01643,0.510304,1.6478981940000001
mpi-multi,sort16M.data,398,3,4,8,32,128,16777216,35456,1108,0.267186329,0.248113463,0.632877196,0.150689488,0.291384392,0.000060572,1.0814,0.015236,0.497475,1.633012217
mpi-single,sort64M.data,116,0,1,128,128,128,67108864,141440,1105,1.076904582,1.110563159,1.142548417,5.153356454,1.152912413,0.00023224,6.15579,0.139035,2.04224,9.63960539
mpi-single,sort64M.data,116,1,1,128,128,128,67108864,141440,1105,1.415364956,1.2052111189999999,1.141858853,4.440406969,1.161346423,0.00024703,3.595195,0.139353,2.042553,9.367938551
mpi-single,sort64M.data,116,2,1,128,128,128,67108864,141440,1105,1.075603241,1.103442205,1.13039665,4.568734647,1.544666664,0.00024709,3.152759,0.136994,2.450922,9.431283103
mpi-single,sort64M.data,116,3,1,128,128,128,67108864,141440,1105,1.058581446,1.1116931270000001,1.147774568,3.994020528,1.632136568,0.000267611,3.1574,0.14146,2.653558,8.953054339
mpi-single,sort256K.data,208,0,2,8,16,16,262144,16048,1003,0.004613075,0.030737617,0.043507038,0.021669022,0.009423136,0.000019881,0.081127,0.000775,0.015026,0.11446229
mpi-single,sort256K.data,208,1,2,8,16,16,262144,16048,1003,0.006210587,0.031391326,0.04230303,0.021383838,0.009647077,0.0000219,0.070467,0.000788,0.015436,0.115249564
mpi-single,sort256K.data,208,2,2,8,16,16,262144,16048,1003,0.004823841,0.030970325,0.043399395,0.021281513,0.00929671,0.000019671,0.071443,0.00078,0.014918,0.114251503
mpi-single,sort256K.data,208,3,2,8,16,16,262144,16048,1003,0.005147638,0.031585418,0.042617115,0.021597639,0.009145584,0.000019811,0.071747,0.000786,0.014954,0.114747055
mpi-multi,sort16K.data,327,0,4,4,16,64,16384,16000,1000,0.001110786,0.032242024,0.073854668,0.003114945,0.008087152,0.00001353,0.073412,0.000354,0.0003,0.08576222
mpi-multi,sort16K.data,327,1,4,4,16,64,16384,16000,1000,0.001379295,0.034708272,0.085817652,0.003048427,0.005989864,0.000012411,0.07147,0.000402,0.000378,0.092611859
mpi-multi,sort16K.data,327,2,4,4,16,64,16384,16000,1000,0.001357404,0.035112126,0.067317968,0.003311278,0.003571053,0.00001269,0.072628,0.000453,0.004184,0.081227215
mpi-multi,sort16K.data,327,3,4,4,16,64,16384,16000,1000,0.001021913,0.032163441,0.070048586,0.003287837,0.001768158,0.00001303,0.066385,0.000384,0.000344,0.077369711
mpi-multi,sort16M.data,399,0,4,16,64,256,16777216,67392,1053,0.482206634,0.286814843,1.019424327,0.110194731,0.395656126,0.000127284,2.313706,0.003548,0.662142,2.349267319
mpi-multi,sort16M.data,399,1,4,16,64,256,16777216,67392,1053,0.43429558,0.303713448,0.89624209,0.133837063,0.381944481,0.000094473,1.3630550000000001,0.002701,0.576423,2.121271525
mpi-multi,sort16M.data,399,2,4,16,64,256,16777216,67392,1053,0.449352914,0.339608382,0.984088362,0.077912491,0.434502,0.000091694,1.420297,0.003215,0.698381,2.325420557
mpi-multi,sort16M.data,399,3,4,16,64,256,16777216,67392,1053,0.440182186,0.282805706,0.839650543,0.05973242,0.367786713,0.000128925,1.355535,0.003019,0.607361,2.115603786
mpi-multi,sort16K.data,328,0,4,8,32,128,16384,32000,1000,0.000861657,0.032261905,0.118216227,0.002605528,0.001052375,0.000026201,0.095057,0.000238,0.000321,0.101124689
mpi-multi,sort16K.data,328,1,4,8,32,128,16384,32000,1000,0.001172277,0.032357407,0.121743187,0.003234778,0.00150559,0.000026681,0.096686,0.000248,0.001364,0.103984039
mpi-multi,sort16K.data,328,2,4,8,32,128,16384,32000,1000,0.000919689,0.031576912,0.106814509,0.003233662,0.001075306,0.00002493,0.083117,0.000293,0.001873,0.093483899
mpi-multi,sort16K.data,328,3,4,8,32,128,16384,32000,1000,0.001144856,0.034373111,0.125894929,0.003150145,0.006241369,0.000029961,0.102155,0.000249,0.000076,0.11195489
mpi-multi,sort16M.data,400,0,4,32,128,512,16777216,131328,1026,0.126961162,0.238604661,0.747127216,0.083454952,0.373218569,0.000148617,1.475208,0.000137,0.393464,1.5883870070000001
mpi-multi,sort16M.data,400,1,4,32,128,512,16777216,131328,1026,0.215988698,0.230803797,0.933988333,0.079982593,0.372310924,0.000165988,1.155919,0.000151,0.40207,1.7642416010000002
mpi-multi,sort16M.data,400,2,4,32,128,512,16777216,131328,1026,0.109095403,0.242018188,0.560467433,0.08325171,0.352614158,0.000109905,0.902877,0.000155,0.380243,1.405201518
mpi-multi,sort16M.data,400,3,4,32,128,512,16777216,131328,1026,0.121211054,0.241491767,0.742384063,0.089003811,0.352290825,0.000113655,1.036163,0.000137,0.375097,1.542913994
mpi-single,sort256K.data,209,0,2,16,32,32,262144,32032,1001,0.005004118,0.035650201,0.057180098,0.024956464,0.008165168,0.000028961,0.296445,0.000458,0.015687,0.137174872
mpi-single,sort256K.data,209,1,2,16,32,32,262144,32032,1001,0.006222725,0.0375247,0.053524582,0.10433841,0.016434898,0.000028781,0.077669,0.000476,0.024222,0.225807139
mpi-single,sort256K.data,209,2,2,16,32,32,262144,32032,1001,0.005158562,0.035520006,0.06170361,0.026386243,0.011471716,0.000029891,0.076856,0.000454,0.019778,0.14790583
mpi-single,sort256K.data,209,3,2,16,32,32,262144,32032,1001,0.005419141,0.038423627,0.057108485,0.024485714,0.01888449,0.000028211,0.080186,0.000448,0.025662,0.151035198
mpi-multi,sort16K.data,329,0,4,16,64,256,16384,64000,1000,0.001388054,0.037003614,0.25494567,0.002610323,0.001523337,0.000054612,0.178021,0.000204,0.000075,0.174707568
mpi-multi,sort16K.data,329,1,4,16,64,256,16384,64000,1000,0.001442676,0.036085822,0.246068924,0.003026876,0.003863891,0.000063053,0.163968,0.000202,0.00006,0.172848233
mpi-multi,sort16K.data,329,2,4,16,64,256,16384,64000,1000,0.001584803,0.036720161,0.236004354,0.002891597,0.005744497,0.000064643,0.1435,0.000218,0.000063,0.169852026
mpi-multi,sort16K.data,329,3,4,16,64,256,16384,64000,1000,0.001216756,0.037370171,0.244984544,0.003015263,0.001737407,0.000063473,0.167403,0.00022,0.000068,0.171770864
mpi-multi,sort64M.data,255,0,2,1,2,8,67108864,28842,14421,1.47711376,0.998456645,9.482146924,0.11619745,4.873721344,0.000053262,7.847458,7.734277,4.987765,17.6149577
mpi-multi,sort64M.data,255,1,2,1,2,8,67108864,28842,14421,1.793808753,1.045912181,9.10883935,0.027019112,6.036892292,0.000050692,4.685179,7.975804,6.062726,18.730743641
mpi-multi,sort64M.data,255,2,2,1,2,8,67108864,28842,14421,1.363075541,1.2008766610000001,9.475764127,0.05999648,5.732786154,0.000061872,5.072908,7.654422,5.8007539999999995,18.544338881
mpi-multi,sort64M.data,255,3,2,1,2,8,67108864,28842,14421,1.507766645,1.24806574,9.3276827,0.674914073,3.008944373,0.000040472,5.252218,7.772983,4.372647,17.421009456
mpi-single,sort16M.data,401,0,4,1,4,4,16777216,8472,2118,0.400945826,0.511318887,1.161908361,1.6988822080000001,0.81596654,0.000326685,1.711584,0.800586,1.955219,4.598841301
mpi-single,sort16M.data,401,1,4,1,4,4,16777216,8472,2118,1.2249907580000001,0.282843852,1.201238707,1.6029959219999999,1.6185302940000001,0.000052362,1.868028,0.845619,2.721187,5.938571424
mpi-single,sort16M.data,401,2,4,1,4,4,16777216,8472,2118,1.241862774,0.264407068,1.155722091,1.267885428,1.430755305,0.000048152,1.810305,0.855177,2.5329129999999997,5.367977194
mpi-single,sort16M.data,401,3,4,1,4,4,16777216,8472,2118,1.217730986,0.258926729,1.2046918500000001,1.594589515,1.024232429,0.000054823,1.7901500000000001,0.871325,2.202619,5.307549951
mpi-single,sort256K.data,210,0,2,32,64,64,262144,64000,1000,0.005629989,0.031998902,0.183382549,0.024386822,0.011655089,0.000055802,0.291946,0.000194,0.01666,0.261459005
mpi-single,sort256K.data,210,1,2,32,64,64,262144,64000,1000,0.00620647,0.031589407,0.210051434,0.023383521,0.021928524,0.000044871,0.093337,0.000188,0.026408,0.298625349
mpi-single,sort256K.data,210,2,2,32,64,64,262144,64000,1000,0.005776815,0.032220389,0.198608021,0.023850322,0.023318241,0.000043911,0.090198,0.000189,0.028307,0.289885865
mpi-single,sort256K.data,210,3,2,32,64,64,262144,64000,1000,0.005543456,0.032009252,0.207153877,0.023843469,0.021737426,0.000042372,0.093907,0.000189,0.026574,0.294974664
mpi-single,sort16M.data,402,0,4,2,8,8,16777216,11832,1479,0.351895876,0.321611311,0.575333546,1.526803063,0.151847226,0.000099404,1.569379,0.351325,1.156537,2.953284037
mpi-single,sort16M.data,402,1,4,2,8,8,16777216,11832,1479,1.3890576860000001,0.284228668,0.587624936,1.7123070980000001,0.174549761,0.000245309,1.881489,0.369261,0.958815,4.156212229
mpi-single,sort16M.data,402,2,4,2,8,8,16777216,11832,1479,1.277481861,0.284068662,0.847430926,1.6871566,0.187971286,0.000064833,2.01946,0.367152,0.993242,4.29227973
mpi-single,sort16M.data,402,3,4,2,8,8,16777216,11832,1479,1.285212238,0.284715863,0.8450182,1.696734111,0.195279208,0.000061972,2.032974,0.370485,0.98975,4.315232455
mpi-single,sort16M.data,403,0,4,4,16,16,16777216,19568,1223,0.28652936,0.288180222,0.418298458,1.347864284,0.202213786,0.000063432,1.282846,0.214815,0.60631,2.551033679
mpi-single,sort16M.data,403,1,4,4,16,16,16777216,19568,1223,0.359958269,0.261422514,0.426761176,1.469362224,0.204292142,0.000058242,0.811588,0.217654,0.82339,2.73219398
mpi-single,sort16M.data,403,2,4,4,16,16,16777216,19568,1223,0.290052823,0.24902609,0.428828166,1.433567166,0.211543601,0.000050351,0.726055,0.219968,0.880959,2.6214154020000002
mpi-single,sort16M.data,403,3,4,4,16,16,16777216,19568,1223,0.287403935,0.257096686,0.420945365,1.263016129,0.213328257,0.000054812,0.725656,0.215376,0.894075,2.450956327
mpi-single,sort256K.data,211,0,2,64,128,128,262144,128000,1000,0.004768788,0.035279359,0.277941874,0.025858173,0.009902986,0.000055872,0.413661,0.000112,0.015246,0.358705013
mpi-single,sort256K.data,211,1,2,64,128,128,262144,128000,1000,0.005915791,0.034658047,0.295487031,0.025470803,0.027582394,0.000051092,0.263001,0.000115,0.02324,0.396869832
mpi-single,sort256K.data,211,2,2,64,128,128,262144,128000,1000,0.004606648,0.03450896,0.290736117,0.026999961,0.023168019,0.000052282,0.273944,0.000114,0.021782,0.387834694
mpi-single,sort256K.data,211,3,2,64,128,128,262144,128000,1000,0.004540677,0.036564351,0.224046182,0.025343902,0.010916989,0.000056732,0.222795,0.000108,0.015209,0.310266085
mpi-multi,sort64M.data,256,0,2,2,4,16,67108864,21892,5473,0.380482866,0.976029812,4.125029336,0.824225934,1.957424372,0.000057603,4.789803,3.565153,3.082301,8.958621285
mpi-multi,sort64M.data,256,1,2,2,4,16,67108864,21892,5473,7.323662315,0.953150152,3.6910568379999997,0.061671161,3.938631246,0.000056982,9.17932,3.218196,3.975232,16.472753311
mpi-multi,sort64M.data,256,2,2,2,4,16,67108864,21892,5473,7.571357143,1.002620038,2.6291298530000002,1.717266623,0.978838959,0.000044822,7.594425,4.13207,3.328296,15.073668632
mpi-multi,sort64M.data,256,3,2,2,4,16,67108864,21892,5473,7.330300813,1.026181517,3.966832137,0.080531098,3.661293488,0.000045542,8.597371,4.07442,3.7412419999999997,16.500384018
mpi-single,sort256M.data,124,0,1,4,4,4,268435456,75580,18895,4.633098032,4.254325068,25.177258457,20.169938599,4.179393254,0.000071393,29.112877,16.293348,10.835068,58.418355758
mpi-single,sort256M.data,124,1,1,4,4,4,268435456,75580,18895,11.539570348,5.697255807,31.587956197,17.156534275,4.887547905,0.000082134,28.865862,19.725482,14.19919,70.874580715
mpi-single,sort256M.data,124,2,1,4,4,4,268435456,75580,18895,9.988662854,5.090273432,33.903104184,16.278255524,4.971491658,0.000081463,27.894587,20.894093,14.060508,70.241301467
mpi-single,sort256M.data,124,3,1,4,4,4,268435456,75580,18895,9.54854067,4.9697040040000005,31.918885077,16.068591138,4.24028153,0.000064223,25.780483,20.431466,14.648551,66.751611996
mpi-single,sort16M.data,404,0,4,8,32,32,16777216,35456,1108,0.29878034,0.292814669,0.278493444,1.433366109,0.203040062,0.000065462,1.312103,0.104441,0.592876,2.515162558
mpi-single,sort16M.data,404,1,4,8,32,32,16777216,35456,1108,0.375826273,0.264319762,0.2917621,1.394097861,0.200696149,0.000109304,0.81285,0.109905,0.595446,2.53556012
mpi-single,sort16M.data,404,2,4,8,32,32,16777216,35456,1108,0.301217696,0.270254344,0.305654546,1.378908246,0.196895136,0.000212777,0.747539,0.113761,0.588753,2.461439362
mpi-single,sort16M.data,404,3,4,8,32,32,16777216,35456,1108,0.296375397,0.260286171,0.312570094,1.647506315,0.201595468,0.000105133,0.739029,0.112039,0.740773,2.728611766
mpi-single,sort16M.data,405,0,4,16,64,64,16777216,67392,1053,0.295618901,0.249772844,0.40328418,1.3774502339999999,0.251529748,0.000094003,1.438183,0.051111,0.607404,2.585935809
