implementation,name,batch,run,nodes,tasks_per_node,tasks,cpus,entries,total_ram,ram_per_task,reading_the_input,dividing_the_input_into_buckets,sending_to_workers,writing_to_disk,receiving_from_workers,fetching_time_from_workers,receiving_on_worker,sorting_on_worker,sending_to_manager,duration
mpi-single,sort4M.data,651,3,16,8,128,128,4194304,128768,1006,0.105401519,0.101053733,0.386549671,0.396172035,0.22919802,0.000097353,0.598356,0.001899,0.292173,1.228799795
mpi-multi,sort16K.data,723,0,1,16,16,64,16384,16000,1000,0.000901403,0.030284348,0.00491785,0.000930554,0.002548144,0.00001491,0.036735,0.000194,0.004878,0.040423203
mpi-multi,sort16K.data,723,1,1,16,16,64,16384,16000,1000,0.00107806,0.030308249,0.004681802,0.00095548,0.002587001,0.000022231,0.034948,0.00034,0.004873,0.040815357
mpi-multi,sort16K.data,723,2,1,16,16,64,16384,16000,1000,0.001151503,0.030097401,0.005038976,0.001396923,0.002861854,0.000021601,0.03504,0.000278,0.004949,0.041785662
mpi-multi,sort16K.data,723,3,1,16,16,64,16384,16000,1000,0.001038429,0.030238286,0.005253724,0.00106488,0.002714261,0.000011701,0.034931,0.00023,0.005229,0.041462491
radix-sort,sort4M.data,771,0,1,1,1,1,4194304,2000,2000,0.141914256,0,0,0.151940709,0,0,0,0.746588192,0,1.041493906
sort-unstable,sort4M.data,771,0,1,1,1,1,4194304,2000,2000,0.157035993,0,0,0.152416974,0,0,0,0.571396264,0,0.881952866
radix-sort,sort4M.data,771,1,1,1,1,1,4194304,2000,2000,0.141165797,0,0,0.21528097,0,0,0,0.746744496,0,1.10414833
sort-unstable,sort4M.data,771,1,1,1,1,1,4194304,2000,2000,0.140830435,0,0,0.290922466,0,0,0,0.585069738,0,1.017898586
radix-sort,sort4M.data,771,2,1,1,1,1,4194304,2000,2000,0.142594191,0,0,0.234140208,0,0,0,0.747587724,0,1.125397122
sort-unstable,sort4M.data,771,2,1,1,1,1,4194304,2000,2000,0.141552478,0,0,0.291922685,0,0,0,0.571343822,0,1.005966865
radix-sort,sort4M.data,771,3,1,1,1,1,4194304,2000,2000,0.14084042,0,0,0.257672199,0,0,0,0.747661937,0,1.147286059
sort-unstable,sort4M.data,771,3,1,1,1,1,4194304,2000,2000,0.140523115,0,0,0.253568912,0,0,0,0.565232162,0,0.960340722
mpi-single,sort1M.data,769,0,1,64,64,64,1048576,64192,1003,0.01571828,0.040314195,0.022155721,0.080014593,0.034411503,0.000105033,0.147722,0.001109,0.051369,0.194371481
mpi-single,sort1M.data,769,1,1,64,64,64,1048576,64192,1003,0.02006122,0.041496805,0.023377091,0.076710428,0.073627889,0.000088303,0.081423,0.001102,0.084481,0.237972981
mpi-single,sort1M.data,769,2,1,64,64,64,1048576,64192,1003,0.016382248,0.04096127,0.023106002,0.078684473,0.091729588,0.000094723,0.07858,0.001112,0.098074,0.253490337
mpi-single,sort1M.data,769,3,1,64,64,64,1048576,64192,1003,0.016459188,0.041030405,0.02118594,0.077972139,0.037448281,0.000116693,0.077951,0.001026,0.053079,0.197791102
mpi-single,sort16K.data,727,0,1,8,8,8,16384,8000,1000,0.000225809,0.001641454,0.035716389,0.002732707,0.006959924,0.00003557,0.044612,0.000128,0.007418,0.049451637
mpi-single,sort16K.data,727,1,1,8,8,8,16384,8000,1000,0.000367942,0.001694891,0.035256322,0.002078539,0.006538907,0.000023469,0.037949,0.000143,0.007271,0.047857256
mpi-single,sort16K.data,727,2,1,8,8,8,16384,8000,1000,0.000282422,0.001747645,0.035148377,0.001842041,0.00625757,0.000024637,0.036393,0.000131,0.007145,0.047174185
mpi-single,sort16K.data,727,3,1,8,8,8,16384,8000,1000,0.000249463,0.001594524,0.035611473,0.001726428,0.006731348,0.000024837,0.036766,0.000128,0.007615,0.047829501
mpi-multi,sort1M.data,909,0,2,8,16,64,1048576,16208,1013,0.016460092,0.041168648,0.221725689,0.002092864,0.043475513,0.000018671,0.210603,0.000128,0.056125,0.227673758
mpi-multi,sort1M.data,909,1,2,8,16,64,1048576,16208,1013,0.020912981,0.041110603,0.211077081,0.002012337,0.04496664,0.000019001,0.137549,0.000208,0.056246,0.227510571
mpi-multi,sort1M.data,909,2,2,8,16,64,1048576,16208,1013,0.016926382,0.04097711,0.223533373,0.002396367,0.044637495,0.000021691,0.168421,0.000133,0.057029,0.230132221
mpi-multi,sort1M.data,909,3,2,8,16,64,1048576,16208,1013,0.017568497,0.041023333,0.223843728,0.002489601,0.043910987,0.000018191,0.16725,0.000333,0.056349,0.230618352
mpi-multi,sort4M.data,775,0,1,16,16,64,4194304,16880,1055,0.062478713,0.078450486,0.216745841,0.051329258,0.064029712,0.000020781,0.505137,0.000374,0.137069,0.439222582
mpi-multi,sort4M.data,775,1,1,16,16,64,4194304,16880,1055,0.080275551,0.078595226,0.212316971,0.050410882,0.067934997,0.000027131,0.309311,0.000432,0.156551,0.471639596
mpi-multi,sort4M.data,775,2,1,16,16,64,4194304,16880,1055,0.066396701,0.078907004,0.204970645,0.06995086,0.064459818,0.000024541,0.28776,0.001123,0.157613,0.451282611
mpi-multi,sort4M.data,775,3,1,16,16,64,4194304,16880,1055,0.064086365,0.078786372,0.208057676,0.05443216,0.059375294,0.000027821,0.285582,0.001157,0.136708,0.427411164
mpi-single,sort1M.data,913,0,2,2,4,4,1048576,4276,1069,0.019655808,0.143218323,0.155831773,0.088992519,0.017817099,0.000031282,0.374107,0.020779,0.055593,0.435511342
mpi-single,sort1M.data,913,1,2,2,4,4,1048576,4276,1069,0.02385532,0.143924907,0.157336306,0.088666879,0.01810588,0.000034723,0.304994,0.020817,0.055412,0.441816018
mpi-single,sort1M.data,913,2,2,2,4,4,1048576,4276,1069,0.019675472,0.143957576,0.130552893,0.088668813,0.017830296,0.000030957,0.274147,0.020639,0.055601,0.411003965
mpi-single,sort1M.data,913,3,2,2,4,4,1048576,4276,1069,0.019341172,0.14319813,0.131935878,0.094045104,0.017779109,0.000033085,0.274703,0.020724,0.054815,0.41645944
mpi-multi,sort1G.data,687,0,16,16,256,1024,1073741824,471552,1842,212.924259431,13.0344186,13.899264579,11.123797681,72.09428978,0.000654498,322.390836,0.002404,39.995848,323.144917354
mpi-multi,sort1G.data,687,1,16,16,256,1024,1073741824,471552,1842,207.312519383,12.079275102,16.389744127,16.033461378,76.434400265,0.001464532,235.762153,0.002782,45.370082,328.2757461
mpi-multi,sort1G.data,687,2,16,16,256,1024,1073741824,471552,1842,193.360914637,12.191155708,34.43605623,15.039267027,74.834630099,0.000446949,240.102952,0.002681,42.96565,329.908441416
mpi-multi,sort1G.data,687,3,16,16,256,1024,1073741824,471552,1842,206.201817018,12.164682233,17.154409409,14.187656276,83.839598916,0.000563694,235.542211,0.002542,50.157765,333.637254253
mpi-single,sort4M.data,779,0,1,8,8,8,4194304,8952,1119,0.065497378,0.217029122,0.124487168,0.375154249,0.073224079,0.00003519,0.604639,0.032748,0.217336,0.874669779
mpi-single,sort4M.data,779,1,1,8,8,8,4194304,8952,1119,0.082162195,0.220246421,0.123786822,0.365857077,0.069275771,0.000036809,0.391524,0.032679,0.202969,0.878933976
mpi-single,sort4M.data,779,2,1,8,8,8,4194304,8952,1119,0.065283263,0.218968811,0.123831663,0.377653174,0.070020499,0.000032322,0.37363,0.032689,0.198246,0.873443274
mpi-single,sort4M.data,779,3,1,8,8,8,4194304,8952,1119,0.065161713,0.222086049,0.123996735,0.379056107,0.07174579,0.000033935,0.376642,0.032733,0.204535,0.879466129
mpi-single,sort1M.data,917,0,2,32,64,64,1048576,64192,1003,0.022415658,0.042460584,0.165924194,0.094783249,0.019969841,0.000042422,0.185399,0.000996,0.045852,0.350638252
mpi-single,sort1M.data,917,1,2,32,64,64,1048576,64192,1003,0.028827149,0.041666411,0.207738972,0.09226985,0.020849143,0.000039542,0.177236,0.000898,0.044762,0.398716505
mpi-single,sort1M.data,917,2,2,32,64,64,1048576,64192,1003,0.02443132,0.043648259,0.207621857,0.09180272,0.01911633,0.000042472,0.138711,0.000966,0.042004,0.391836785
mpi-single,sort1M.data,917,3,2,32,64,64,1048576,64192,1003,0.02368242,0.04303905,0.211364595,0.093972985,0.023233281,0.000039221,0.210623,0.000961,0.048868,0.400337684
mpi-multi,sort1M.data,1061,0,4,2,8,32,1048576,8232,1029,0.011379058,0.045289928,0.140168866,0.01210717,0.025186882,0.000019021,0.201824,0.00102,0.047961,0.176982183
mpi-multi,sort1M.data,1061,1,4,2,8,32,1048576,8232,1029,0.015193067,0.045173699,0.162718824,0.006778452,0.031104014,0.000028351,0.134188,0.000608,0.049932,0.193763984
mpi-multi,sort1M.data,1061,2,4,2,8,32,1048576,8232,1029,0.011283212,0.045947892,0.145323162,0.004410992,0.039034623,0.000020911,0.123147,0.000441,0.055502,0.187310046
mpi-multi,sort1M.data,1061,3,4,2,8,32,1048576,8232,1029,0.010951633,0.045961152,0.142031507,0.007142272,0.031411556,0.000020281,0.121089,0.000768,0.049845,0.179873006
mpi-single,sort1G.data,985,0,2,8,16,16,1073741824,245056,15316,14.415276052,13.517150028,111.918766008,74.48757245,15.956740409,0.000054172,167.136705,18.260816,79.40021,230.322309638
mpi-single,sort1G.data,985,1,2,8,16,16,1073741824,245056,15316,52.153547214,13.60411594,110.924406444,59.772025952999996,13.036206603,0.000309421,158.36696,18.318713,63.47354,249.516998559
mpi-single,sort1G.data,985,2,2,8,16,16,1073741824,245056,15316,46.374041407,13.252047562,104.200232556,73.616540997,16.354072953,0.000068113,145.622185,18.207081,79.189966,253.82185036
mpi-single,sort1G.data,985,3,2,8,16,16,1073741824,245056,15316,47.926153677,13.452561104,103.914649377,67.860699011,15.947743445,0.000122324,148.007004,17.289887,64.249019,249.126349654
mpi-multi,sort256M.data,1813,0,4,16,64,256,268435456,118528,1852,1.948266967,4.146817638,9.680300394,5.024050345,19.419590089,0.000106354,25.940068,0.408016,24.005133,42.965721089
mpi-multi,sort256M.data,1813,1,4,16,64,256,268435456,118528,1852,24.310421789,3.177367663,12.28293443,4.5793408410000005,8.711209465,0.000142046,39.303114,0.427405,10.92776,53.049295003
mpi-multi,sort256M.data,1813,2,4,16,64,256,268435456,118528,1852,24.955865409,3.231008492,13.847410513,8.549821193,5.607896973,0.000104915,41.564352,0.420099,13.923429,57.721280058
mpi-multi,sort256M.data,1813,3,4,16,64,256,268435456,118528,1852,28.078328565,3.107943999,4.544355064,1.462652765,26.994587909,0.000154706,35.27163,0.420562,26.673108,65.646764147
mpi-multi,sort256M.data,1368,0,16,4,64,256,268435456,118528,1852,61.441099192,4.737408525,4.980734647,3.066958731,35.493306722,0.000125934,92.278732,0.417794,35.380694,111.234117775
mpi-multi,sort256M.data,1368,1,16,4,64,256,268435456,118528,1852,60.773646459,4.240325385,3.6941065010000003,8.64126152,20.828831066,0.000286531,68.149051,0.423506,27.270627,99.869326215
mpi-multi,sort256M.data,1368,2,16,4,64,256,268435456,118528,1852,59.041200779,4.059945008,4.71968448,10.199620445,19.658934164,0.00030256,67.252184,0.447261,27.976271,99.400446204
mpi-multi,sort256M.data,1368,3,16,4,64,256,268435456,118528,1852,48.905696803,4.184013842,18.851986874,9.486271875,13.438330574,0.000220697,71.273904,0.442117,20.028987,94.793092046
mpi-single,sort256M.data,1821,0,4,64,256,256,268435456,309760,1210,4.812126057,3.441009904,6.852646185,20.828490269,3.200199847,0.000289949,27.954583,0.258546,4.938005,39.143239112
mpi-single,sort256M.data,1821,1,4,64,256,256,268435456,309760,1210,6.842655275,3.654076813,6.8900295400000005,16.927314702,8.810747586,0.000719962,17.005383,0.270399,7.168295,43.144891428
mpi-single,sort256M.data,1821,2,4,64,256,256,268435456,309760,1210,4.534163655,3.575991249,7.03447348,17.61047514,6.228149689,0.000440713,14.815108,0.282304,7.643796,39.002745656
mpi-single,sort256M.data,1821,3,4,64,256,256,268435456,309760,1210,4.446804309,3.585737946,7.310729209,15.203174336,23.15567529,0.000433253,14.983789,0.276513,26.329913,53.721255458
mpi-single,sort1G.data,833,0,1,32,32,32,1073741824,253664,7927,38.704365054,19.2903413,69.744537579,85.222323196,15.015081132,0.000120185,191.015961,8.759975,53.710942,228.099345933
mpi-single,sort1G.data,833,1,1,32,32,32,1073741824,253664,7927,83.295210898,20.690022307,98.873373532,57.617312017,20.827377334,0.000166948,190.782083,12.082732,58.558722,281.36681792
mpi-single,sort1G.data,833,2,1,32,32,32,1073741824,253664,7927,54.353926631,15.59117568,83.357066015,61.575127598,24.000772786,0.000107995,143.44746,9.858807,67.217611,238.913356625
mpi-single,sort1G.data,833,3,1,32,32,32,1073741824,253664,7927,53.879398763,16.112398247,77.366105528,52.367472168,20.216963779,0.000113694,138.16298,9.199551,60.975159,219.980691638
mpi-multi,sort1G.data,684,0,16,2,32,128,1073741824,253664,7927,195.227542897,16.019975355,71.087338963,23.495122289,48.867018117,0.000134245,345.387273,5.985489,68.243832,355.528115914
mpi-multi,sort1G.data,684,1,16,2,32,128,1073741824,253664,7927,193.500343282,14.827182046,20.680517842,11.553468809,77.670637221,0.000082653,223.692603,6.081937,84.537646,319.01267888
mpi-multi,sort1G.data,684,2,16,2,32,128,1073741824,253664,7927,160.053998663,15.043568587,58.024669653,25.799441207,61.285655459,0.000107843,227.961127,5.952023,82.143246,321.008895356
mpi-multi,sort1G.data,684,3,16,2,32,128,1073741824,253664,7927,177.33656288,15.073753794,22.196542715,19.721592729,66.670655829,0.000081933,209.324048,6.046159,81.097929,301.77501232
mpi-multi,sort256M.data,1504,0,1,2,2,8,268435456,109374,54687,5.427802145,3.723295262,45.601242152,0.045963771,23.48278611,0.000043341,18.076975,42.661702,24.887835,78.816222689
mpi-multi,sort256M.data,1504,1,1,2,2,8,268435456,109374,54687,6.147967072,3.678837259,46.005304753,0.10276571,26.508492374,0.000051382,9.379263,45.523764,28.175519,83.131799514
mpi-multi,sort256M.data,1504,2,1,2,2,8,268435456,109374,54687,5.04128676,3.570825194,52.373454544,0.054818977,31.575563333,0.000042861,10.177229,49.958108,31.611428,91.776408759
mpi-multi,sort256M.data,1504,3,1,2,2,8,268435456,109374,54687,4.955913526,3.714357488,53.979037339,0.043584123,29.509833414,0.000046791,12.186536,49.702301,31.241176,93.172553785
mpi-multi,sort1G.data,980,0,2,16,32,128,1073741824,253664,7927,67.13780041,15.180384322,61.854484208,29.068264879,54.121422236,0.000104124,207.339325,6.695406,79.811974,228.257681792
mpi-multi,sort1G.data,980,1,2,16,32,128,1073741824,253664,7927,119.824132917,13.910859105,62.568596653,35.387982627,39.641800822,0.000096863,190.514094,6.631909,70.097686,272.182293212
mpi-multi,sort1G.data,980,2,2,16,32,128,1073741824,253664,7927,124.128048922,13.253315175000001,40.295623101,24.344346443,55.636746718,0.000110224,171.579148,6.975268,76.485064,258.546279984
mpi-multi,sort1G.data,980,3,2,16,32,128,1073741824,253664,7927,122.075364554,13.562468603,46.643884257,27.163498433,45.096321161,0.000119834,176.210981,6.941705,68.738078,255.421949589
mpi-multi,sort256M.data,1949,0,8,16,128,512,268435456,182016,1422,49.659804023,4.781661687,25.446580329,8.515079582,13.564263355,0.000202937,96.537758,0.126786,16.378364,101.824695885
mpi-multi,sort256M.data,1949,1,8,16,128,512,268435456,182016,1422,59.855814668,4.272505286,4.837185335,10.361012682,16.196941986,0.000475456,68.619082,0.121077,19.455796,96.987458225
mpi-multi,sort256M.data,1949,2,8,16,128,512,268435456,182016,1422,58.985292424,4.302061006,4.742385183,10.56446144,15.039401383,0.000387023,67.689154,0.121565,19.570149,95.03330909
mpi-multi,sort256M.data,1949,3,8,16,128,512,268435456,182016,1422,47.986720117,4.398187893,22.902984134,9.293387742,13.57167493,0.000450765,74.877868,0.119628,13.717189,97.982482703
mpi-single,sort256M.data,1512,0,1,16,16,16,268435456,73264,4579,3.5326815700000003,3.762673011,12.120276764,16.520370458,5.042237796,0.000053802,25.167057,4.082242,11.847174,40.982025681
mpi-single,sort256M.data,1512,1,1,16,16,16,268435456,73264,4579,13.90308977,3.460041197,17.800967704,15.356137848,6.148354956,0.000083232,29.589006,5.355276,13.927921,56.673363068
mpi-single,sort256M.data,1512,2,1,16,16,16,268435456,73264,4579,11.926023115,3.839246863,16.271654189,15.472589361,5.407961135,0.000321239,26.807123,5.072227,14.257801,52.922393256
mpi-single,sort256M.data,1512,3,1,16,16,16,268435456,73264,4579,11.147574421,4.6231508,14.668305207,13.79541383,5.137586291,0.000121994,25.718377,4.586689,14.881226,49.379029895
mpi-single,sort1G.data,831,0,1,8,8,8,1073741824,253424,31678,20.182783262,17.213536994,101.646683372,57.124643312,13.849223764,0.000073532,164.838577,35.505775,60.95103,210.065508051
mpi-single,sort1G.data,831,1,1,8,8,8,1073741824,253424,31678,39.010068586,21.909817064,114.223755188,55.283157083,15.719622061,0.000096463,134.085662,41.060543,54.413888,246.179924599
mpi-single,sort1G.data,831,2,1,8,8,8,1073741824,253424,31678,36.155545801,20.831654228,114.03428968,50.617416483,16.263816738,0.000086773,130.321739,40.703854,55.817606,237.937336752
mpi-single,sort1G.data,831,3,1,8,8,8,1073741824,253424,31678,37.577136323,20.011639792,115.831991246,56.644939775,17.234157397,0.000091813,133.376555,40.045841,57.4528,247.345186347
mpi-single,sort1G.data,295,0,2,64,128,128,1073741824,344320,2690,12.558023094,13.678717751,89.559141975,109.168323352,15.997391637,0.000154027,184.932798,2.399128,43.889297,240.975505871
mpi-single,sort1G.data,295,1,2,64,128,128,1073741824,344320,2690,135.480408508,13.434182287,110.050662471,123.547593808,16.740982081,0.000148647,255.787708,3.1614269999999998,44.788213999999996,399.269643506
mpi-single,sort1G.data,295,2,2,64,128,128,1073741824,344320,2690,140.773119948,13.767696188,103.91816097,147.390319336,15.009585626,0.000171328,255.378442,3.079903,60.270477,420.878627462
mpi-single,sort1G.data,295,3,2,64,128,128,1073741824,344320,2690,143.046945687,13.979399062,111.051428324,129.326833435,16.72401363,0.000158647,264.913338,3.113831,43.368444,414.143724576
mpi-multi,sort1G.data,979,0,2,8,16,64,1073741824,245056,15316,18.210843711,14.575883322,95.802688907,22.613070233,94.847889818,0.000118945,183.501936,13.761492,115.837971,246.998274784
mpi-multi,sort1G.data,979,1,2,8,16,64,1073741824,245056,15316,173.609199519,12.555977935,75.486389668,32.912616632,84.96341429,0.000084153,248.418829,13.980717,116.147584,380.348578511
mpi-multi,sort1G.data,979,2,2,8,16,64,1073741824,245056,15316,238.303828667,12.792709937,69.829906047,82.84742205,83.478599249,0.000073183,306.587122,15.205273,162.585218,488.195821804
mpi-multi,sort1G.data,979,3,2,8,16,64,1073741824,245056,15316,202.972301585,12.781901034,64.807794366,56.016885534,90.571983883,0.000098325,266.899677,14.543158,143.252737,428.042819393
mpi-single,sort4M.data,90,0,1,128,128,128,4194304,128768,1006,0.10100749,0.093141565,0.057760335,0.35163631,0.236349065,0.000211179,0.510088,0.002796,0.284823,0.842785217
mpi-single,sort4M.data,90,1,1,128,128,128,4194304,128768,1006,0.117954099,0.091451468,0.05586136,0.348875311,0.232676092,0.000223097,0.261913,0.002897,0.283122,0.855261153
mpi-single,sort4M.data,90,2,1,128,128,128,4194304,128768,1006,0.097607846,0.088378885,0.043891615,0.331108665,0.231802256,0.000249778,0.229803,0.002652,0.275002,0.799420565
mpi-single,sort4M.data,90,3,1,128,128,128,4194304,128768,1006,0.097480354,0.09170403,0.057855402,0.330591134,0.229502554,0.000213899,0.243931,0.002681,0.273886,0.809698093
mpi-single,sort1G.data,830,0,1,4,4,4,1073741824,290328,72582,9.695045753,14.480020551,158.332597574,48.487292129,23.190562879,0.000064662,141.393613,92.578409,61.798957,254.198928746
mpi-single,sort1G.data,830,1,1,4,4,4,1073741824,290328,72582,42.249249372,19.008781045,177.062713687,46.554468811,28.814025938,0.000059122,137.807438,100.515134,68.41403,313.699750765
mpi-single,sort1G.data,830,2,1,4,4,4,1073741824,290328,72582,27.019211192,22.265537346,176.934199901,53.247848743,23.661129477,0.000063963,127.166995,99.055252,73.727773,303.153393689
mpi-single,sort1G.data,830,3,1,4,4,4,1073741824,290328,72582,27.206698616,24.142373152,178.673558208,63.391706883,27.048318909,0.000060622,131.206515,98.820107,82.815579,320.492603993
mpi-multi,sort4M.data,230,0,2,8,16,64,4194304,16880,1055,0.071437723,0.080500353,0.363910671,0.044438009,0.104197744,0.000035872,0.695123,0.00031,0.165303,0.665161534
mpi-multi,sort4M.data,230,1,2,8,16,64,4194304,16880,1055,0.085062261,0.080637185,0.358856353,0.038374731,0.099810502,0.000019831,0.497363,0.000285,0.154013,0.659466452
mpi-multi,sort4M.data,230,2,2,8,16,64,4194304,16880,1055,0.072115432,0.080632685,0.358642486,0.030923823,0.108270897,0.000020361,0.478391,0.000316,0.154399,0.644789149
mpi-multi,sort4M.data,230,3,2,8,16,64,4194304,16880,1055,0.06397281,0.081052378,0.351491818,0.037345056,0.107496332,0.000018701,0.474561,0.000478,0.162791,0.648036856
mpi-single,sort4M.data,234,0,2,2,4,4,4194304,5116,1279,0.067617679,0.263679798,0.296233401,0.376718448,0.05102868,0.000025156,0.789578,0.086183,0.19589,1.065290219
mpi-single,sort4M.data,234,1,2,2,4,4,4194304,5116,1279,0.083408356,0.264645607,0.288407013,0.363307788,0.049957896,0.000031761,0.550858,0.086165,0.193676,1.059722157
mpi-single,sort4M.data,234,2,2,2,4,4,4194304,5116,1279,0.068615232,0.265101306,0.300676477,0.35346311,0.04965019,0.000026918,0.550108,0.086494,0.193545,1.047451032
mpi-single,sort4M.data,234,3,2,2,4,4,4194304,5116,1279,0.06815078,0.265146199,0.321335029,0.41926574,0.053686545,0.000028407,0.523286,0.086291,0.272405,1.137612457
mpi-single,sort16M.data,103,0,1,128,128,128,16777216,131328,1026,0.326208877,0.305272911,0.24806072,1.2995229830000001,0.693135872,0.000209129,1.712021,0.045688,0.934039,2.8743400660000002
mpi-single,sort16M.data,103,1,1,128,128,128,16777216,131328,1026,0.410777018,0.316436488,0.269187374,1.353185573,0.494053522,0.000225688,0.948325,0.046528,0.751525,2.851816791
mpi-single,sort16M.data,103,2,1,128,128,128,16777216,131328,1026,0.332427717,0.293319893,0.259352376,1.297296128,0.479222651,0.000212388,0.832161,0.050484,0.691328,2.668732429
mpi-single,sort16M.data,103,3,1,128,128,128,16777216,131328,1026,0.324548496,0.306665373,0.267905662,1.277963703,0.472653677,0.000225339,0.851017,0.046097,0.693848,2.657789359
mpi-multi,sort256M.data,1656,0,2,2,4,16,268435456,75580,18895,1.00379462,3.261257594,19.186525722,1.360307826,9.07093794,0.000037212,16.149573,14.244219,10.369532,33.503017344
mpi-multi,sort256M.data,1656,1,2,2,4,16,268435456,75580,18895,46.925706298,3.192759947,10.14164148,3.455607797,7.121943657,0.000059292,39.478072,20.134873,13.048231,73.069924573
mpi-multi,sort256M.data,1656,2,2,2,4,16,268435456,75580,18895,27.849179403,3.339997795,19.475111431,1.750837374,10.220894174,0.000049562,32.349172,17.770798,11.913356,62.349469123
mpi-multi,sort256M.data,1656,3,2,2,4,16,268435456,75580,18895,28.012999872,3.263747845,14.335192282,2.488310821,9.409774264,0.000060492,27.284922,17.798404,13.129718,58.598682586
mpi-multi,sort256M.data,2061,0,16,4,64,256,268435456,118528,1852,45.849825281,3.579150442,3.7657008,2.167523333,20.136909173,0.000124205,69.736076,0.395395,21.304912,76.697079027
mpi-multi,sort256M.data,2061,1,16,4,64,256,268435456,118528,1852,45.503357651,3.143694646,4.528053516,10.216350483,11.642949239,0.000109454,52.628171,0.398946,20.205082,76.292057291
mpi-multi,sort256M.data,2061,2,16,4,64,256,268435456,118528,1852,67.810729513,3.2533056719999998,5.23976743,5.775901552,18.195825219,0.000103744,75.747269,0.420437,22.650084,101.587729006
mpi-multi,sort256M.data,2061,3,16,4,64,256,268435456,118528,1852,60.066356122,3.203515622,4.88520428,5.690215143,18.824334691,0.000150356,67.609177,0.422187,22.918972,93.995450719
mpi-multi,sort16M.data,243,0,2,4,8,32,16777216,11832,1479,0.083201914,0.228097688,0.484252253,0.074520483,0.258584673,0.000032441,1.068615,0.287516,0.423034,1.218207317
mpi-multi,sort16M.data,243,1,2,4,8,32,16777216,11832,1479,0.133800144,0.224546687,0.594026699,0.077669874,0.232967106,0.000036832,0.61021,0.284275,0.404104,1.324352591
mpi-multi,sort16M.data,243,2,2,4,8,32,16777216,11832,1479,0.081371385,0.231826224,0.599649646,1.389862387,0.287650873,0.000037852,0.63509,0.294631,1.769646,2.726018014
mpi-multi,sort16M.data,243,3,2,4,8,32,16777216,11832,1479,0.063822128,0.261293669,0.764739219,0.17573018,0.249874872,0.000034671,0.749245,0.293399,0.515425,1.597911289
mpi-single,sort4M.data,238,0,2,32,64,64,4194304,64832,1013,0.052277013,0.078249056,0.098805061,0.322361193,0.062704135,0.000072173,0.406005,0.004235,0.152232,0.61948938
mpi-single,sort4M.data,238,1,2,32,64,64,4194304,64832,1013,0.066627082,0.07864308,0.098861142,0.329719956,0.755578507,0.000099934,0.194251,0.00449,0.719364,1.334701207
mpi-single,sort4M.data,238,2,2,32,64,64,4194304,64832,1013,0.052073904,0.078711349,0.102430257,0.340027423,0.527283063,0.000105975,0.181933,0.004519,0.599669,1.105418368
mpi-single,sort4M.data,238,3,2,32,64,64,4194304,64832,1013,0.052211552,0.079162976,0.212972828,0.337585104,0.062938736,0.000066253,0.336914,0.004355,0.154938,0.749718048
mpi-multi,sort16M.data,96,0,1,32,32,128,16777216,35456,1108,0.372729901,0.232750709,0.738634968,0.065741464,0.41217058,0.000067312,1.761334,0.058266,0.552547,1.8578861340000001
mpi-multi,sort16M.data,96,1,1,32,32,128,16777216,35456,1108,0.421310081,0.228246181,0.726637129,0.078523948,0.362279738,0.000074353,1.23611,0.057362,0.499205,1.83567743
mpi-multi,sort16M.data,96,2,1,32,32,128,16777216,35456,1108,0.279990047,0.259765567,0.455400415,0.072693595,0.353064291,0.000051512,0.892581,0.059096,0.474879,1.467617952
mpi-multi,sort16M.data,96,3,1,32,32,128,16777216,35456,1108,0.283324462,0.231976609,0.435803354,0.07864718,0.364008009,0.000063463,0.84888,0.060043,0.484773,1.438576987
mpi-multi,sort4M.data,382,0,4,2,8,32,4194304,8952,1119,0.063351034,0.077590141,0.294101039,0.012943576,0.150363876,0.000018231,0.622734,0.000856,0.181009,0.585113586
mpi-multi,sort4M.data,382,1,4,2,8,32,4194304,8952,1119,0.078640257,0.07681015,0.296972815,0.011149254,0.154068676,0.0000197,0.411478,0.000457,0.183491,0.597784539
mpi-multi,sort4M.data,382,2,4,2,8,32,4194304,8952,1119,0.06485141,0.076735731,0.536708372,0.019153378,0.152670534,0.000017501,0.498785,0.001173,0.199227,0.703449502
mpi-multi,sort4M.data,382,3,4,2,8,32,4194304,8952,1119,0.067143458,0.07939617,0.479499153,0.012840701,0.156141006,0.000019351,0.553399,0.000452,0.183932,0.737619273
mpi-single,sort16M.data,100,0,1,16,16,16,16777216,19568,1223,0.173239601,0.211914817,0.275998395,1.297232174,0.172219712,0.000064612,0.963317,0.168521,0.513563,2.132443809
mpi-single,sort16M.data,100,1,1,16,16,16,16777216,19568,1223,0.226736864,0.211920428,0.296506683,1.354523456,0.17325264,0.000076093,0.536526,0.181597,0.517462,2.265601951
mpi-single,sort16M.data,100,2,1,16,16,16,16777216,19568,1223,0.174053108,0.212774203,0.30084287,1.370315292,0.173104971,0.000097664,0.489086,0.180826,0.518401,2.233794729
mpi-single,sort16M.data,100,3,1,16,16,16,16777216,19568,1223,0.169317942,0.213351259,0.333791453,1.305056797,0.173350741,0.000072313,0.521851,0.180341,0.514868,2.197510326
mpi-multi,sort16M.data,244,0,2,8,16,64,16777216,19568,1223,0.167003966,0.234363267,0.683084022,0.152782473,0.228209829,0.000043722,1.6684139999999998,0.097227,0.439616,1.513482051
